test_id,beta,j,r,tau_c,n_tau,phi_over_pi,phi,k2_real,k2_imag,k4_real,k4_imag,p0_analytic,p1_analytic,p2_analytic,p0_mc,p1_mc,p2_mc,p0_mc_std,p1_mc_std,p2_mc_std,trace_distance,trace_distance_std,max_abs_error,max_abs_error_std,imag_leakage,imag_leakage_std,phase_replicas,mc_M_per_rep,mc_M_total
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.95,-2.9845130209103035,-0.44445975326781195,0.07039550926810394,-0.44445975326781195,-0.07039550926810394,0.021166508840226087,0.5487966758759295,0.4300368152838444,0.021165706922178933,0.5480903766340867,0.43074391644373433,0.0001932976464120102,0.005566038885870512,0.005464747476850982,0.004133659736404768,0.003570016447876542,0.00413365973640476,0.0035700164478765306,0.017188772519673507,0.009171022560112435,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.925,-2.9059732045705586,-0.43756646417895445,0.10505041373515749,-0.43756646417895445,-0.10505041373515749,0.02140885272195917,0.5773545571379817,0.40123659014005925,0.021443145733837467,0.5790609231018146,0.399495931164348,0.00031499580479653176,0.006043649701623783,0.005820497633510891,0.004611461511077182,0.004031039095945091,0.0046114615110771804,0.004031039095945069,0.013998372919994584,0.004761934803770283,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.9,-2.827433388230814,-0.4279754323328191,0.13905764746872637,-0.4279754323328191,-0.13905764746872637,0.02175741963769455,0.6047021602618525,0.37354042010045296,0.0217161017441438,0.6062714560849869,0.3720124421708694,0.0003025779645062775,0.007158281704207017,0.006915895895533088,0.00611839049350078,0.003551343744388598,0.0061183904935007746,0.00355134374438857,0.015200780508092312,0.00807646375404025,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.875,-2.748893571891069,-0.415745789630079,0.17220754456429047,-0.415745789630079,-0.17220754456429047,0.022221489405260437,0.6305354615921321,0.34724304900260744,0.02225160226680466,0.6305996703886744,0.34714872734452096,0.00029601598502272143,0.005517249572217518,0.005296955196589211,0.004689055997851107,0.002474335891898808,0.004689055997851116,0.0024743358918988064,0.013609218442195667,0.008502410019856245,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.85,-2.670353755551324,-0.4009529358847655,0.2042957248827961,-0.4009529358847655,-0.2042957248827961,0.022813018329474542,0.654610718004071,0.3225762636664546,0.022780564607936045,0.6550777037093556,0.3221417316827083,0.0002674618896533355,0.003962052921948812,0.0037634524539602427,0.002491506043335931,0.0030171670169799073,0.0024915060433359114,0.0030171670169799178,0.014720929024806836,0.008321697338992398,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.825,-2.5918139392115793,-0.3836880739593415,0.23512435412217703,-0.3836880739593415,-0.23512435412217703,0.023546707136178843,0.6767470271385592,0.29970626572526204,0.023415429351403883,0.6783564237331091,0.2982281469154869,0.00047385945567546164,0.006032437813782254,0.005583706192118314,0.005212035564609976,0.0030189083764303273,0.005212035564609974,0.003018908376430327,0.012638039355783743,0.005629497505268779,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.8,-2.5132741228718345,-0.3640576474687263,0.26450336353161297,-0.3640576474687263,-0.26450336353161297,0.02444012331783644,0.6968236646399665,0.2787362120421972,0.024609816121810797,0.6942323763998272,0.28115780747836217,0.0004114290498457299,0.005406732190570423,0.005032925463135437,0.004657113229631761,0.0035504319009297732,0.004657113229631779,0.00355043190092976,0.016131953779091324,0.009872872490349792,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.775,-2.4347343065320897,-0.34218268452001394,0.2922516217485827,-0.34218268452001394,-0.2922516217485827,0.025513884938014767,0.7147733663940684,0.2597127486679168,0.02540259028434726,0.7155375208683998,0.25905988884725284,0.0003725210260609118,0.0036339697040499944,0.003277349170242883,0.0031278423285170504,0.0017274569161810937,0.003127842328517072,0.0017274569161810738,0.01176825602780417,0.007364373419511221,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.75,-2.356194490192345,-0.31819805153394637,0.3181980515339464,-0.31819805153394637,-0.3181980515339464,0.026791904741719046,0.7305729773428663,0.2426351179154147,0.026677318546205513,0.732022206305898,0.24130047514789638,0.0003283208623628752,0.003111494883593859,0.0027914955044584335,0.0027159418301865744,0.0019546745002582883,0.002715941830186588,0.0019546745002582792,0.01534905555387811,0.007410558048035186,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.725,-2.2776546738526,-0.2922516217485826,0.34218268452001394,-0.2922516217485826,-0.34218268452001394,0.02830168406972323,0.7442328609024909,0.2274654550277858,0.028581610617332488,0.7416537347566078,0.22976465462605983,0.0006414057437931481,0.006167486888611394,0.005529773785177219,0.004375138285897655,0.004915300570070895,0.004375138285897617,0.00491530057007088,0.010053557649003496,0.007172069947318084,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.7,-2.199114857512855,-0.26450336353161286,0.3640576474687264,-0.26450336353161286,-0.3640576474687264,0.030074635904525426,0.7557862426882178,0.21413912140725666,0.03006505733340493,0.7556480031163882,0.21428693955020686,0.0003301699894949736,0.0027248714989434736,0.002397439801801905,0.002345611618506046,0.0011545314256480922,0.002345611618506038,0.001154531425648089,0.013398726742698385,0.00732630660520052,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.675,-2.1205750411731104,-0.23512435412217697,0.3836880739593415,-0.23512435412217697,-0.3836880739593415,0.03214640520454343,0.7652793510343752,0.2025742437610814,0.031980101571790764,0.766525469281949,0.2014944291462603,0.0005235266322298389,0.00383502837502678,0.0033115947312776606,0.003166399199690105,0.0023005857149557603,0.0031663991996901063,0.002300585714955748,0.008207246501980358,0.007564767553477898,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.6499999999999999,-2.042035224833365,-0.20429572488279585,0.40095293588476566,-0.20429572488279585,-0.40095293588476566,0.034557142003748285,0.7727629003173411,0.19267995767891077,0.03486016940842586,0.7707505950090721,0.19438923558250212,0.0005020863009376256,0.003385804102471894,0.002884442631245278,0.0031634586295534463,0.0022008091014885695,0.0031634586295534615,0.0022008091014886033,0.01019710505964295,0.006117726553155363,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.625,-1.9634954084936207,-0.17220754456429038,0.415745789630079,-0.17220754456429038,-0.415745789630079,0.037351668017524875,0.7782851969409716,0.18436313504150342,0.03733629885248287,0.7783257031071464,0.18433799804037065,0.000544658667270017,0.0029841750436436394,0.0024468303903425162,0.002350039265276449,0.0016645742943107566,0.002350039265276449,0.0016645742943107353,0.008709853998427053,0.0054763028935916,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.6,-1.8849555921538759,-0.13905764746872631,0.42797543233281915,-0.13905764746872631,-0.42797543233281915,0.04057946045286486,0.7818869571478471,0.17753358239928813,0.04072671816982826,0.7808420938077929,0.17843118802237878,0.0007978273232932182,0.003920252350010609,0.0031308529228839957,0.002803142978969116,0.0028019178903490854,0.0028031429789691087,0.002801917890349109,0.01056959082342474,0.006164948152220376,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.575,-1.8064157758141308,-0.1050504137351573,0.4375664641789545,-0.1050504137351573,-0.4375664641789545,0.04429435778968319,0.783597812236453,0.17210782997386373,0.044434203721019125,0.7827315720315544,0.17283422424742648,0.0007414441342130458,0.003445911987305565,0.0027382500275425154,0.002736757839772979,0.0020944187798240437,0.002736757839772977,0.0020944187798240376,0.010742869328878076,0.006258670544611386,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.55,-1.7278759594743864,-0.07039550926810396,0.44445975326781195,-0.07039550926810396,-0.44445975326781195,0.048553872956926473,0.7834344274652175,0.16801169957785592,0.04838633967049607,0.7839192545871003,0.1676944057424036,0.0010058862745313958,0.004004283523472283,0.0030346643542506395,0.0029209498996248993,0.002610915531149921,0.002920949899624914,0.0026109155311499327,0.014085776488787723,0.006319070712223974,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.5249999999999999,-1.6493361431346412,-0.0353065930775301,0.44861280017990757,-0.0353065930775301,-0.44861280017990757,0.05341798250996778,0.7814001561629398,0.1651818613270923,0.05344132995067173,0.7814665542981369,0.16509211575119132,0.0012238340492601015,0.0037394033412827387,0.0025673385220662537,0.0031008847305743345,0.0018218809036512288,0.0031008847305743375,0.0018218809036512306,0.008666493408743368,0.0031636603754828397,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.5,-1.5707963267948966,2.7554552980815448e-17,0.45,2.7554552980815448e-17,-0.45,0.05894725087056701,0.7774861686416131,0.16356658048782,0.058945573621237146,0.777605987515076,0.16344843886368673,0.001094093389387352,0.0033863414058904703,0.0024958995763149625,0.0026077401281718177,0.0020439669246681406,0.002607740128171801,0.0020439669246681653,0.010155541123754072,0.0053208835487116145,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.475,-1.4922565104551517,0.03530659307753025,0.44861280017990757,0.03530659307753025,-0.44861280017990757,0.06520015311941847,0.7716740153911392,0.16312583148944237,0.0652221879945789,0.7716520230679931,0.1631257889374279,0.0008006369967150373,0.0024846622691043585,0.0020285414609877467,0.0021758537032821887,0.0012065199583025312,0.002175853703282199,0.0012065199583025132,0.012958575334014502,0.006003141603606123,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.44999999999999996,-1.4137166941154067,0.07039550926810402,0.44445975326781195,0.07039550926810402,-0.44445975326781195,0.07222948659817621,0.7639395866216641,0.16383092678015979,0.07256078934908095,0.7635342307229227,0.16390497992799624,0.0016935185301081741,0.004688781914890122,0.003141463928842635,0.003998738948585922,0.002148119006096518,0.003998738948585934,0.0021481190060965,0.012168098206379385,0.005559168993366664,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.42499999999999993,-1.3351768777756619,0.10505041373515756,0.43756646417895445,0.10505041373515756,-0.43756646417895445,0.08007781965637056,0.7542583993518192,0.16566378099181037,0.07968071851905759,0.7547737366652619,0.1655455448156805,0.0011119736816549621,0.0022932366253693897,0.00151896176345934,0.001954838426911249,0.0013074116269363484,0.0019548384269112706,0.0013074116269363432,0.016092537588900384,0.00816911991263454,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.3999999999999999,-1.256637061435917,0.13905764746872645,0.4279754323328191,0.13905764746872645,-0.4279754323328191,0.0887720227355819,0.7426120674335014,0.16861590983091676,0.08823545416612974,0.7441477788108506,0.1676167670230197,0.0013310263370614633,0.0033664484846135175,0.0024364805845998455,0.002664699513636965,0.002597570765803684,0.0026646995136369463,0.0025975707658036813,0.018248387552549383,0.011573592144669546,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.375,-1.1780972450961724,0.17220754456429044,0.415745789630079,0.17220754456429044,-0.415745789630079,0.09831706529158249,0.7289956852391134,0.1726872494693041,0.09923918937879303,0.7269438858589718,0.173816924762235,0.0019041228283566988,0.0032899720865804402,0.001568558093524549,0.002880946531174234,0.0025161681381052846,0.0028809465311742527,0.002516168138105299,0.014722349416923654,0.006725333899993158,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.35,-1.0995574287564276,0.20429572488279607,0.4009529358847655,0.20429572488279607,-0.4009529358847655,0.10868943559474029,0.7134256897014289,0.1778848747038309,0.10874153016131387,0.7135822940583433,0.17767617578034295,0.0015914693779753967,0.002774324433168182,0.002049158070536642,0.0025056833611727205,0.0012691861629214418,0.002505683361172709,0.0012691861629214375,0.01360178765850463,0.007657308240203303,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.32499999999999996,-1.0210176124166825,0.2351243541221771,0.38368807395934146,0.2351243541221771,-0.38368807395934146,0.11983073028982803,0.6959475804463503,0.18422168926382174,0.11966007869931801,0.6966924667549768,0.18364745454570514,0.0013478441692980987,0.00349388702067505,0.002720319866825877,0.0027842405188331478,0.00213704972049359,0.002784240518833174,0.0021370497204935652,0.011393816763411179,0.00624946867044522,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.29999999999999993,-0.9424777960769377,0.264503363531613,0.36405764746872626,0.264503363531613,-0.36405764746872626,0.13164213346397508,0.676642712473098,0.19171515406292683,0.1311600501726335,0.6776478825533916,0.19119206727397495,0.0022868507813399415,0.0032260782929835995,0.0017794801135547513,0.0024382153312766303,0.0024930136963279186,0.0024382153312766303,0.0024930136963279424,0.013479817340478015,0.009246104273595337,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.2749999999999999,-0.8639379797371928,0.29225162174858277,0.3421826845200138,0.29225162174858277,-0.3421826845200138,0.14398061609224633,0.6556332810598057,0.20038610284794786,0.14365821115293204,0.655941441226503,0.20040034762056486,0.0019327161037812446,0.0026033958517265284,0.0021106490048834825,0.0023978735874018915,0.001538041330162747,0.0023978735874018637,0.001538041330162752,0.02011853383010712,0.006380976272208684,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.25,-0.7853981633974483,0.3181980515339464,0.3181980515339464,0.3181980515339464,-0.3181980515339464,0.15665768879741904,0.6330846467640303,0.21025766443855054,0.15437852600544694,0.6353354101089633,0.21028606388558974,0.002342902255813328,0.0035782243618312885,0.001732551161564657,0.003589866054066955,0.0023014996109407813,0.0035898660540669564,0.0023014996109407887,0.01038059751805222,0.006308645233969194,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.22499999999999998,-0.7068583470577033,0.342182684520014,0.2922516217485826,0.342182684520014,-0.2922516217485826,0.16944139859649396,0.6092043368673052,0.22135426453620086,0.17006987780083932,0.6087720095307532,0.2211581126684075,0.004152150322189624,0.003338195361776299,0.0021939471173770347,0.0036227081886309326,0.002256020103811958,0.0036227081886309187,0.0022560201038119565,0.013181740414990992,0.00743086325525454,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.19999999999999996,-0.6283185307179585,0.3640576474687264,0.26450336353161286,0.3640576474687264,-0.26450336353161286,0.18206196677100686,0.5842374121631957,0.2337006210657975,0.18130290055155568,0.5852026807193551,0.23349441872908921,0.0037799993200785384,0.0035789398776106367,0.0013342860807250714,0.0033840450368430156,0.0021989583381588768,0.003384045036843017,0.0021989583381588945,0.014458144772161457,0.00796314405505715,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.17499999999999993,-0.5497787143782136,0.3836880739593415,0.23512435412217692,0.3836880739593415,-0.23512435412217692,0.19422105281519206,0.5584583625488443,0.24732058463596363,0.1932802335502085,0.5590265982000928,0.24769316824969873,0.0023101746830612347,0.0014993400656382978,0.0020129593125461556,0.0023813202536345736,0.0012583915717843425,0.002381320253634589,0.0012583915717843507,0.0134256805242166,0.006439905763786064,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.1499999999999999,-0.4712388980384687,0.4009529358847656,0.20429572488279593,0.4009529358847656,-0.20429572488279593,0.20560416974831905,0.5321602053391108,0.2622356249125702,0.2060195522140833,0.532610639836159,0.2613698079497578,0.003341872949069798,0.0031765058230866115,0.0016499205086360463,0.0032303461306708247,0.0019051150950198175,0.003230346130670805,0.00190511509501982,0.013034549956773231,0.00723501979568692,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.125,-0.39269908169872414,0.415745789630079,0.1722075445642904,0.415745789630079,-0.1722075445642904,0.21589536204104565,0.5056418958637735,0.2784627420951809,0.21747242687227683,0.5045288098944898,0.27799876323323336,0.0035036901780739964,0.0025948061303954664,0.00157019655012911,0.003356104040522555,0.0019185140750351032,0.003356104040522545,0.0019185140750351264,0.012684528686546076,0.006035972551023687,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.09999999999999998,-0.31415926535897926,0.42797543233281915,0.13905764746872631,0.42797543233281915,-0.13905764746872631,0.22479297584506522,0.4791954179535263,0.2960116062014085,0.22394852589244482,0.4797398297870143,0.29631164432054086,0.003701552371972493,0.002539505213752784,0.00161286611495021,0.003073143849193094,0.0020663345605644225,0.0030731438491930886,0.002066334560564418,0.008869240818888718,0.0050427344966141084,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.07499999999999996,-0.23561944901923434,0.4375664641789545,0.10505041373515737,0.4375664641789545,-0.10505041373515737,0.23202525368983437,0.45309394100116546,0.3148808053090003,0.23057852907713489,0.453676826082137,0.315744644840728,0.003915633579428682,0.0030493533865885805,0.0012496036047787954,0.0035161750300162775,0.0020549526464686903,0.0035161750300163165,0.002054952646468714,0.013329431951252784,0.005416073413788765,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.04999999999999993,-0.15707963267948943,0.444459753267812,0.0703955092681038,0.444459753267812,-0.0703955092681038,0.23736457171639075,0.42758221058758594,0.33505321769602325,0.23652985155604558,0.42810071482924983,0.33536943361470467,0.003920686416178346,0.0027463560272814663,0.0012806286831012247,0.0028366273739612786,0.0027081323375665544,0.002836627373961273,0.0027081323375665435,0.00917232291655573,0.0052503849604465845,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,-0.02499999999999991,-0.07853981633974455,0.44861280017990757,0.0353065930775301,0.44861280017990757,-0.0353065930775301,0.24063935741449333,0.402869941056366,0.3564907015291406,0.24069793137945608,0.40270883097133103,0.35659323764921286,0.0024002073054015523,0.00145412182065039,0.0010059417563094354,0.0016937960496807487,0.0016190462799235143,0.001693796049680732,0.0016190462799235,0.007832525578760857,0.004129119832815805,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.0,0.0,0.45,0.0,0.45,0.0,0.24174300355026193,0.3791284982248688,0.3791284982248692,0.2408289989986765,0.37958550050066164,0.3795855005006618,0.003369096304993055,0.0016845481524965335,0.0016845481524965268,0.0024890211487120007,0.0023228112667076006,0.0024890211487120007,0.0023228112667075915,0.009735720083425789,0.009326437951505237,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.025000000000000133,0.07853981633974524,0.44861280017990757,-0.03530659307753041,0.44861280017990757,0.03530659307753041,0.24063935741449333,0.3564907015291401,0.4028699410563666,0.2416789185192525,0.35597306213720603,0.40234801934354153,0.002464828207016607,0.0010788203429258716,0.0014470316197849125,0.002067076466855411,0.0015929679185686858,0.0020670764668554165,0.0015929679185686851,0.007764413684432711,0.004377080411541647,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.050000000000000044,0.1570796326794898,0.44445975326781195,-0.07039550926810395,0.44445975326781195,0.07039550926810395,0.23736457171639072,0.33505321769602286,0.42758221058758644,0.23718366787299566,0.3351071449015453,0.42770918722545914,0.0048784484423549865,0.0021516999762430746,0.0028281641689700777,0.003397955687749525,0.003353704132291511,0.003397955687749532,0.0033537041322915053,0.007011662726634659,0.0029821360501395035,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.07499999999999996,0.23561944901923434,0.4375664641789545,-0.10505041373515737,0.4375664641789545,0.10505041373515737,0.2320252536898343,0.3148808053089999,0.45309394100116573,0.23100796183176056,0.31554628960809594,0.4534457485601435,0.0036068973192323905,0.0012946304440223932,0.002552459905321751,0.0027185412003985386,0.0024834517513704396,0.0027185412003985416,0.002483451751370441,0.008353381007961479,0.00632336614217716,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.10000000000000009,0.3141592653589796,0.4279754323328191,-0.13905764746872645,0.4279754323328191,0.13905764746872645,0.2247929758450651,0.2960116062014081,0.4791954179535268,0.22348363456603293,0.2966007564633447,0.4799156089706223,0.003541817851447359,0.0011674207936657097,0.0028958567998045334,0.0033946248183620575,0.0014598862990531135,0.003394624818362055,0.0014598862990531163,0.01687362461851504,0.010154563995674343,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.125,0.39269908169872414,0.415745789630079,-0.1722075445642904,0.415745789630079,0.1722075445642904,0.21589536204104562,0.2784627420951806,0.5056418958637738,0.216682909139195,0.2777471046829353,0.5055699861778699,0.0021643336197635834,0.001392899211274196,0.0022135575202547543,0.002418103567319503,0.0009720838990685018,0.0024181035673194935,0.0009720838990684639,0.012524958144691876,0.007156364859855162,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.15000000000000013,0.4712388980384694,0.40095293588476544,-0.20429572488279624,0.40095293588476544,0.20429572488279624,0.20560416974831883,0.26223562491256974,0.5321602053391115,0.20398692083893324,0.2620209890533919,0.5339920901076749,0.0031111767513900645,0.002120192671031549,0.0029308419252173463,0.003513361659447421,0.0019366679255936761,0.00351336165944742,0.0019366679255936811,0.0148304552390835,0.00733287711424548,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.17500000000000004,0.5497787143782139,0.3836880739593415,-0.23512435412217703,0.3836880739593415,0.23512435412217703,0.19422105281519197,0.24732058463596326,0.5584583625488447,0.19555760989693274,0.2464189317867182,0.558023458316349,0.00310892584823019,0.0015598928796898542,0.0028515920694406837,0.0030485609046678936,0.002045921417223922,0.0030485609046679045,0.0020459214172239234,0.01642184359673721,0.008467545660273855,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.20000000000000018,0.6283185307179592,0.3640576474687262,-0.26450336353161313,0.3640576474687262,0.26450336353161313,0.18206196677100667,0.2337006210657971,0.5842374121631961,0.1825467897191291,0.23414532035666738,0.5833078899242035,0.00286020706611904,0.0016914361151129978,0.00241829940290018,0.002823370883691624,0.0013577374464593015,0.0028233708836916476,0.0013577374464593067,0.010567060309487829,0.004952463547304874,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.2250000000000001,0.7068583470577038,0.3421826845200138,-0.29225162174858277,0.3421826845200138,0.29225162174858277,0.1694413985964938,0.22135426453620055,0.6092043368673057,0.171081942252628,0.22085440661574535,0.6080636511316266,0.003226723180332099,0.0017722789497457688,0.003515914719979118,0.003533096469352237,0.0021601146579081952,0.0035330964693522427,0.0021601146579081896,0.016854135317853267,0.008639448705807013,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.25,0.7853981633974483,0.3181980515339464,-0.3181980515339464,0.3181980515339464,0.3181980515339464,0.15665768879741898,0.21025766443855032,0.6330846467640306,0.157090812785789,0.2101381309306521,0.6327710562835589,0.002998435253686183,0.0014689394278182687,0.0025967362705542267,0.0028531143013454372,0.0015426015064364436,0.0028531143013454385,0.0015426015064364618,0.013693010303288154,0.00935821886441826,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.27500000000000013,0.8639379797371936,0.2922516217485825,-0.34218268452001405,0.2922516217485825,0.34218268452001405,0.14398061609224613,0.20038610284794756,0.6556332810598063,0.14282264009719453,0.1997623958718616,0.6574149640309439,0.0021842587035574164,0.0019796138461542208,0.003510529924877934,0.0031119623399227052,0.0025105093896129146,0.0031119623399226944,0.0025105093896129293,0.016766997357059957,0.009533460668368106,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.30000000000000004,0.942477796076938,0.26450336353161286,-0.3640576474687264,0.26450336353161286,0.3640576474687264,0.13164213346397496,0.19171515406292658,0.6766427124730985,0.1316624231996642,0.19205939419913653,0.6762781826011992,0.003030390257275188,0.002864030368650677,0.005521965747369579,0.004634032851765925,0.002761693658395229,0.0046340328517659405,0.002761693658395233,0.012607897294780979,0.004157664764664226,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.3250000000000002,1.0210176124166834,0.23512435412217678,-0.3836880739593416,0.23512435412217678,0.3836880739593416,0.11983073028982785,0.18422168926382146,0.6959475804463506,0.11860019092822956,0.1836764359584794,0.697723373113291,0.0021052868320977957,0.0023937252605837167,0.0037932220294321427,0.00345923201292136,0.0024028981624039402,0.0034592320129213485,0.0024028981624039628,0.017046297571132348,0.008878771361344035,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.3500000000000001,1.0995574287564278,0.204295724882796,-0.40095293588476555,0.204295724882796,0.40095293588476555,0.10868943559474022,0.17788487470383071,0.7134256897014292,0.10963366786507414,0.1783948475840061,0.7119714845509197,0.0020677267081328533,0.0016341229993150777,0.003030880959398176,0.003049138082944835,0.0013834860144438727,0.003049138082944815,0.001383486014443895,0.01367653873960093,0.003685888102131736,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.375,1.1780972450961724,0.17220754456429044,-0.415745789630079,0.17220754456429044,0.415745789630079,0.09831706529158243,0.17268724946930386,0.7289956852391136,0.09752942418093073,0.17200426244787523,0.730466313371194,0.001535505931934803,0.002106312005473637,0.0035057650534658738,0.003031166263135721,0.002131268017976044,0.0030311662631357372,0.002131268017976055,0.01371614532932679,0.006725323489529707,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.40000000000000013,1.2566370614359177,0.13905764746872618,-0.42797543233281915,0.13905764746872618,0.42797543233281915,0.08877202273558177,0.16861590983091654,0.7426120674335016,0.08902076446465237,0.16860703916739408,0.7423721963679535,0.0011808227055761338,0.002139517818410829,0.00313267689440939,0.0024897128085691047,0.001737559185488758,0.0024897128085691013,0.0017375591854887533,0.012197544203039708,0.0059560648141153225,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.42500000000000004,1.3351768777756623,0.10505041373515736,-0.4375664641789545,0.10505041373515736,0.4375664641789545,0.08007781965637047,0.16566378099181017,0.7542583993518194,0.07917429009366854,0.16448909775113996,0.7563366121551914,0.0008982310343404825,0.0025798836079351365,0.003388103159025436,0.00336456891292558,0.0019432972535141392,0.00336456891292556,0.0019432972535141533,0.014964395108877893,0.007267254072402041,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.4500000000000002,1.4137166941154076,0.07039550926810362,-0.444459753267812,0.07039550926810362,0.444459753267812,0.07222948659817607,0.1638309267801596,0.7639395866216644,0.0718651817830854,0.16320909680079324,0.7649257214161213,0.0009592940555433375,0.002279020752932514,0.0030443604572596276,0.0026535123306111455,0.0016700042105624886,0.0026535123306111407,0.0016700042105624916,0.01383491961260295,0.005087376210582176,10,18000,180000
NHS-CNG-PHASE-v2,1.0,0.6,0.45,0.35,18,0.4750000000000001,1.492256510455152,0.03530659307753015,-0.44861280017990757,0.03530659307753015,0.44861280017990757,0.06520015311941842,0.16312583148944218,0.7716740153911393,0.06527576401109622,0.16287840054393757,0.7718458354449662,0.0011145034151043356,0.0025708686682025398,0.003452395593609165,0.0027639521983730347,0.001976441673988511,0.002763952198373022,0.001976441673988518,0.011943584878737068,0.005603446268726224,10,18000,180000
