test_id,beta,coupling,num_spins,alpha2,alpha4,alpha6,alpha6_used,chi4,chi6,stability_rel_2,stability_rel_4,stability_rel_6,k6_resolved,p0_ed,p1_ed,p2_ed,p0_k2,p1_k2,p2_k2,p0_k24,p1_k24,p2_k24,p0_k246,p1_k246,p2_k246,td_k2,td_k24,td_k246,td_ed_hmf_exact,fro_k2,fro_k24,fro_k246,improvement_24,improvement_246,shift_lvl1_ed,shift_lvl1_k2,shift_lvl1_k24,shift_lvl1_k246,shift_lvl2_ed,shift_lvl2_k2,shift_lvl2_k24,shift_lvl2_k246,trace_err_ed,trace_err_k2,trace_err_k24,trace_err_k246,herm_err_ed,herm_err_k2,herm_err_k24,herm_err_k246
NHS-CNG-1-v2,2.2,0.4,5,0.37207096778700116,-0.012790292061950507,0.13691073865075848,0.0,-0.09239083533742963,2.6580317349634677,5.800851862248174e-10,0.0008765976771208193,0.9726123595505618,0,0.6036885485036625,0.1840520721187802,0.21225937937755743,0.5504385135737425,0.17230590026608383,0.27725558616017365,0.6152138088892674,0.18723927618430028,0.19754691492643248,0.6152138088892674,0.18723927618430028,0.19754691492643248,0.06499620678261628,0.014712464451124951,0.014712464451124951,1.3877787807814457e-17,0.08484129695707969,0.01895907452743609,0.01895907452743609,4.417764746248648,4.417764746248648,0.3600728642943497,0.3720709677870012,0.35928067572505074,0.35928067572505074,1.3248866353095943,1.4882838711480046,1.2836391981567965,1.2836391981567965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.2,0.5,5,0.5813608869680958,-0.031212276600852937,0.17921461857093668,0.0,-0.09234934667820165,0.9120864479914277,2.972597578721396e-10,0.0004898183487627688,0.9768978004291846,0,0.3444248711398005,0.1605371297850137,0.4950379990751858,0.21398576169484113,0.10615533330663496,0.6798589049985239,0.3964884112576825,0.18363934559587783,0.41987224314643956,0.3964884112576825,0.18363934559587783,0.41987224314643956,0.1848209059233381,0.0751657559287462,0.0751657559287462,2.7755575615628914e-17,0.23265964052094054,0.09430914828010005,0.09430914828010005,2.4588445049171077,2.4588445049171077,0.5530223946548537,0.581360886968096,0.5501486103672428,0.5501486103672428,1.964890245287085,2.3254435478723834,1.8260471222587364,1.8260471222587364,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.2,0.62,5,0.8939004997580807,-0.07376662048790582,0.14152570736932338,0.0,-0.0923169668985042,0.19813800870195145,2.7965051362003343e-10,0.00014894583650200784,0.9109205163043478,0,0.08750915763970767,0.07501280078089441,0.8374780415793979,0.019341405541899705,0.019083598755121008,0.9615749957029793,0.1803728095566029,0.15130844077677208,0.6683187496666251,0.1803728095566029,0.15130844077677208,0.6683187496666251,0.1240969541235814,0.16915929191277285,0.16915929191277285,6.938893903907228e-18,0.152233281801511,0.20750794820958912,0.20750794820958912,0.7336100353717023,0.7336100353717023,0.8299615133747664,0.8939004997580805,0.820133879270175,0.820133879270175,2.8266598171450372,3.575601999032323,2.39533607122583,2.39533607122583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.2,0.75,5,1.308061995139225,-0.1579306400292763,-0.008076195257488563,0.0,-0.0923017085223677,-0.0036084594324093436,6.530437754201635e-11,1.3498776696357881e-05,1.2092154420921544,0,0.010826188527939373,0.019992494935568473,0.9691813165364922,0.000524660379894097,0.0012875385156146724,0.9981878011044912,0.09938014138026387,0.17230071444413186,0.7283191441756043,0.09938014138026387,0.17230071444413186,0.7283191441756043,0.02900648456799911,0.2408621723608879,0.2408621723608879,1.1449174941446927e-16,0.03601906472759825,0.29841947384520084,0.29841947384520084,0.12042772961682915,0.12042772961682915,1.17881313059861,1.3080619951392247,1.1501313551099486,1.1501313551099486,3.8429471131658595,5.2322479805569,2.7053577400884796,2.7053577400884796,1.1102230246251565e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.8,0.2,5,0.09485775915110595,-0.0008797118269326006,0.14232233887431375,0.0,-0.09776754471827552,166.74564066277685,2.734073009916547e-09,0.012643315055471182,0.9739915074309978,0,0.8906706988563101,0.09324126044526206,0.016088040698427786,0.8899431069164792,0.09338766419321944,0.0166692288903014,0.8907215298857599,0.09323939956963025,0.016039070544609877,0.8907215298857599,0.09323939956963025,0.016039070544609877,0.0007275919398309783,5.083102944971468e-05,5.083102944971468e-05,8.673617379884035e-18,0.0009426578396726313,7.060688619378945e-05,7.060688619378945e-05,14.313932802615358,14.313932802615358,0.09400555686711753,0.09485775915110606,0.09397804732417347,0.09397804732417347,0.36646478895289913,0.3794310366044238,0.36535564737350223,0.36535564737350223,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.8,0.3,5,0.21342995757356395,-0.004399946097583243,0.15078311485834942,0.0,-0.09659098614139307,15.509099294187441,9.888058378449886e-10,0.0018911913795861218,0.9885082665330662,0,0.8304594281348017,0.12003205519060249,0.049508516674595854,0.8217354472563403,0.12018381760644485,0.05808073513721494,0.8316003484410939,0.12013739031066191,0.0482622612482442,0.8316003484410939,0.12013739031066191,0.0482622612482442,0.008723980878461414,0.0012462554263516987,0.0012462554263516987,1.2836953722228372e-16,0.012231672149362476,0.0016929108720009501,0.0016929108720009501,7.000154778864304,7.000154778864304,0.2092070564909254,0.21342995757356398,0.20903001147598077,0.20903001147598077,0.7929162976012258,0.8537198302942558,0.7833206927329239,0.7833206927329239,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.8,0.4,5,0.3794310355670316,-0.01389742965034668,0.23690172755299785,0.0,-0.09653143938610811,4.336802796664368,8.781418350000448e-10,0.0014083443773729907,0.9880420918367347,0,0.6655028187881605,0.14940254128425834,0.18509463992758113,0.5929539056540862,0.13803724841613876,0.26900884592977503,0.68151058015853,0.15259782600617755,0.1658915938352924,0.68151058015853,0.15259782600617755,0.1658915938352924,0.08391420600219389,0.019203046092288734,0.019203046092288734,2.7755575615628914e-17,0.1115083344324191,0.02520347689838429,0.02520347689838429,4.369838284973491,4.369838284973491,0.3664647889528989,0.3794310355670317,0.36553360591668493,0.36553360591668493,1.3429729957242258,1.5177241422681265,1.2953652678625796,1.2953652678625796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.8,0.5,5,0.5928609926066174,-0.03388785879710561,0.045929926770479176,0.0,-0.09641361684464518,0.22041295781192694,6.84189891564182e-11,0.00019280933832940375,0.8816817434210527,0,0.32460981812640677,0.1261016492757651,0.5492885325978282,0.1568279936483025,0.06636437571549238,0.7768076306362052,0.40483016423935375,0.15580300273563097,0.43936683302501534,0.40483016423935375,0.15580300273563097,0.43936683302501534,0.227519098038377,0.10992169957281285,0.10992169957281285,1.3877787807814457e-17,0.28893636401431516,0.1392847958852818,0.1392847958852818,2.0698287865142304,2.0698287865142304,0.5623087216162967,0.5928609926066176,0.5589731338095119,0.5589731338095119,1.9878571293817537,2.3714439704264696,1.8292382296727798,1.8292382296727798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.8,0.62,5,0.9115830622184943,-0.08010553240395649,0.09790326495812665,0.0,-0.0963984424688815,0.12924341768538725,1.1937033125778423e-10,4.6006747953440096e-05,0.8497299382716049,0,0.047660464517451345,0.04061448882387347,0.9117250466586753,0.005621123988951897,0.005806420082502202,0.9885724559285459,0.14958314713397844,0.12346892312996235,0.7269479297360593,0.14958314713397844,0.12346892312996235,0.7269479297360593,0.07684740926987074,0.1847771169226159,0.1847771169226159,1.3183898417423734e-16,0.09425726557176473,0.22670613898649797,0.22670613898649797,0.4158924576253358,0.4158924576253358,0.8428652330075307,0.9115830622184943,0.8314775298145378,0.8314775298145378,2.8540129437801514,3.646332248873977,2.3646437304106733,2.3646437304106733,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
NHS-CNG-1-v2,2.8,0.75,5,1.3339372332676207,-0.17152509245069067,0.16135908483839395,0.0,-0.09639552485209818,0.06798095126580424,7.757563900710447e-11,1.6959925227690014e-05,0.7191011235955056,0,0.002980818059828193,0.0068185792367040435,0.9902006027034678,5.015881684649626e-05,0.00016905406273485095,0.9997807871204187,0.08160959285993268,0.17015347244965068,0.7482369346904167,0.08160959285993268,0.17015347244965068,0.7482369346904167,0.009580184416950927,0.24196366801305108,0.24196366801305108,1.0842021724855044e-18,0.012024345391767244,0.3023362171586133,0.3023362171586133,0.03959348316886232,0.03959348316886232,1.1955190526870791,1.3339372332676205,1.16241214081693,1.16241214081693,3.873467775725069,5.335748933070483,2.5913474538594325,2.5913474538594325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
