test_id,record_type,coupling,beta,cutoff,mode_count,lambda_disc,lambda_cont,p0_ed,p1_ed,p2_ed,p0_analytic,p1_analytic,p2_analytic,p0_hs_scalar,p1_hs_scalar,p2_hs_scalar,p0_hs_path,p1_hs_path,p2_hs_path,td_ed_analytic,td_hs_scalar_analytic,td_hs_path_analytic,td_hs_scalar_ed,td_hs_path_ed,td_ed_hmf_exact,lambda_est_ed,lambda_est_analytic,lambda_est_hs_scalar,lambda_est_hs_path,trace_err_ed,trace_err_analytic,trace_err_hs_scalar,trace_err_hs_path,herm_err_ed,herm_err_analytic,herm_err_hs_scalar,herm_err_hs_path,mc_method,mc_M,mc_error_to_analytic,mc_error_to_ed,mc_error_std_to_analytic,mc_error_std_to_ed,mc_scaling_reps
NHS-CG-1-v2,benchmark,0.3,0.75,8,2,0.011496812726449753,0.020855663742761966,0.5611977489893991,0.2882118713589707,0.15059037965163022,0.5611977083335686,0.2882118714008563,0.1505904202655751,0.5612695946677378,0.28819079219790716,0.15053961313435502,0.5611844661749686,0.2882194632771405,0.15059607054789087,4.065583047996313e-08,7.18863341692133e-05,1.3242158599977016e-05,7.184567833873334e-05,1.328281443045698e-05,5.551115123125783e-17,0.011496698678832018,0.011496812726449812,0.011341636251637033,0.01151718495347076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,0.75,10,2,0.011496812726449753,0.020855663742761966,0.5611977094173246,0.28821187141879845,0.1505904191638769,0.5611977083335686,0.2882118714008563,0.1505904202655751,0.5612695946677378,0.28819079219790716,0.15053961313435502,0.5611844661749686,0.2882194632771405,0.15059607054789087,1.1016981632527845e-09,7.18863341692133e-05,1.3242158599977016e-05,7.188525041319782e-05,1.3243242355992502e-05,1.3877787807814457e-17,0.011496809644114148,0.011496812726449812,0.011341636251637033,0.01151718495347076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,0.75,12,2,0.011496812726449753,0.020855663742761966,0.5611977083612973,0.28821187140178545,0.15059042023691716,0.5611977083335686,0.2882118714008563,0.1505904202655751,0.5612695946677378,0.28819079219790716,0.15053961313435502,0.5611844661749686,0.2882194632771405,0.15059607054789087,2.865796489004424e-11,7.18863341692133e-05,1.3242158599977016e-05,7.188630644044958e-05,1.3242186328740746e-05,6.938893903907228e-17,0.011496812646545174,0.011496812726449812,0.011341636251637033,0.01151718495347076,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.0,4,2,0.011496812726449753,0.020855663742761966,0.6311829558366232,0.2595824642492287,0.10923457991414813,0.6311740988090747,0.25958353195171224,0.1092423692392132,0.6312115746479176,0.2595615429939918,0.10922688235809076,0.6310631979014578,0.25962597443042273,0.10931082766811953,8.857027548554719e-06,3.7475838842872256e-05,0.0001109009076168399,2.8618811294317537e-05,0.00011975793516539462,1.1102230246251565e-16,0.011475478172457865,0.011496812726449757,0.011446525390768514,0.011697360337338758,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.0,6,2,0.011496812726449753,0.020855663742761966,0.631174181261928,0.25958352522985884,0.10924229350821309,0.6311740988090747,0.25958353195171224,0.1092423692392132,0.6312115746479176,0.2595615429939918,0.10922688235809076,0.6310631979014578,0.25962597443042273,0.10931082766811953,8.245285344071762e-08,3.7475838842872256e-05,0.0001109009076168399,3.739338598943154e-05,0.00011098336047028062,6.938893903907228e-18,0.011496606758281347,0.011496812726449757,0.011446525390768514,0.011697360337338758,0.0,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.0,8,2,0.011496812726449753,0.020855663742761966,0.6311740994907342,0.25958353192061473,0.10924236858865102,0.6311740988090747,0.25958353195171224,0.1092423692392132,0.6312115746479176,0.2595615429939918,0.10922688235809076,0.6310631979014578,0.25962597443042273,0.10931082766811953,6.81659617640662e-10,3.7475838842872256e-05,0.0001109009076168399,3.7475157183254615e-05,0.00011090158927645755,6.938893903907228e-18,0.011496810967648485,0.011496812726449757,0.011446525390768514,0.011697360337338758,0.0,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.0,10,2,0.011496812726449753,0.020855663742761966,0.631174098814353,0.25958353195164485,0.10924236923400224,0.6311740988090747,0.25958353195171224,0.1092423692392132,0.6312115746479176,0.2595615429939918,0.10922688235809076,0.6310631979014578,0.25962597443042273,0.10931082766811953,5.278340264869286e-12,3.7475838842872256e-05,0.0001109009076168399,3.747583356453199e-05,0.00011090091289518017,9.020562075079397e-17,0.011496812712433857,0.011496812726449757,0.011446525390768514,0.011697360337338758,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.0,12,2,0.011496812726449753,0.020855663742761966,0.6311740988091143,0.25958353195171213,0.10924236923917355,0.6311740988090747,0.25958353195171224,0.1092423692392132,0.6312115746479176,0.2595615429939918,0.10922688235809076,0.6310631979014578,0.25962597443042273,0.10931082766811953,3.970435091815716e-14,3.7475838842872256e-05,0.0001109009076168399,3.7475838803167905e-05,0.00011090090765654426,1.0408340855860843e-16,0.011496812726343286,0.011496812726449757,0.011446525390768514,0.011697360337338758,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.3,4,2,0.011496812726449753,0.020855663742761966,0.7055668468626035,0.22228153991950345,0.07215161321789311,0.7055656604947385,0.2222817436915617,0.07215259581369987,0.7056629352520734,0.2222238457333418,0.07211321901458491,0.7056528878323783,0.2222328665091046,0.072114245658517,1.1863678650372855e-06,9.727475733491142e-05,8.72273376399807e-05,9.608838946987414e-05,8.604096977494341e-05,9.71445146547012e-17,0.011493870450480337,0.011496812726449812,0.011365322231022823,0.011370798159321571,1.1102230246251565e-16,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.3,6,2,0.011496812726449753,0.020855663742761966,0.7055656631822258,0.22228174342743037,0.0721525933903438,0.7055656604947385,0.2222817436915617,0.07215259581369987,0.7056629352520734,0.2222238457333418,0.07211321901458491,0.7056528878323783,0.2222328665091046,0.072114245658517,2.6874874062277065e-09,9.727475733491142e-05,8.72273376399807e-05,9.72720698475052e-05,8.722465015257447e-05,8.326672684688674e-17,0.01149680553500293,0.011496812726449812,0.011365322231022823,0.011370798159321571,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.3,8,2,0.011496812726449753,0.020855663742761966,0.7055656605001205,0.22228174369136242,0.07215259580851717,0.7055656604947385,0.2222817436915617,0.07215259581369987,0.7056629352520734,0.2222238457333418,0.07211321901458491,0.7056528878323783,0.2222328665091046,0.072114245658517,5.382042034263179e-12,9.727475733491142e-05,8.72273376399807e-05,9.727475195286939e-05,8.722733225793866e-05,6.938893903907228e-18,0.011496812711169424,0.011496812726449812,0.011365322231022823,0.011370798159321571,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.3,10,2,0.011496812726449753,0.020855663742761966,0.7055656604947488,0.22228174369156145,0.07215259581368967,0.7055656604947385,0.2222817436915617,0.07215259581369987,0.7056629352520734,0.2222238457333418,0.07211321901458491,0.7056528878323783,0.2222328665091046,0.072114245658517,1.0422218643668657e-14,9.727475733491142e-05,8.72273376399807e-05,9.72747573244892e-05,8.722733762955848e-05,2.0816681711721685e-17,0.011496812726419836,0.011496812726449812,0.011365322231022823,0.011370798159321571,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.3,12,2,0.011496812726449753,0.020855663742761966,0.7055656604947388,0.2222817436915614,0.0721525958136998,0.7055656604947385,0.2222817436915617,0.07215259581369987,0.7056629352520734,0.2222238457333418,0.07211321901458491,0.7056528878323783,0.2222328665091046,0.072114245658517,3.885780586188048e-16,9.727475733491142e-05,8.72273376399807e-05,9.727475733452284e-05,8.722733763959212e-05,2.0816681711721685e-17,0.011496812726449535,0.011496812726449812,0.011365322231022823,0.011370798159321571,0.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.7,4,2,0.011496812726449753,0.020855663742761966,0.7864667117710007,0.17365920268355078,0.03987408554544844,0.7864666180003085,0.17365921763955788,0.03987416436013366,0.7864522265472633,0.17367259898555976,0.03987517446717685,0.7864868727601152,0.1736432753151965,0.03986985192468828,9.377069226657042e-08,1.4391453045072694e-05,2.0254759806742628e-05,1.4485223737339264e-05,2.0160989114476058e-05,3.469446951953614e-18,0.011496504517986339,0.011496812726449757,0.01150322906304968,0.011477119967602423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.7,6,2,0.011496812726449753,0.020855663742761966,0.7864666180392563,0.17365921763797157,0.039874164322772104,0.7864666180003085,0.17365921763955788,0.03987416436013366,0.7864522265472633,0.17367259898555976,0.03987517446717685,0.7864868727601152,0.1736432753151965,0.03986985192468828,3.8947820663048915e-11,1.4391453045072694e-05,2.0254759806742628e-05,1.4391491992893357e-05,2.0254720858921965e-05,1.1796119636642288e-16,0.011496812581374916,0.011496812726449757,0.01150322906304968,0.011477119967602423,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.7,8,2,0.011496812726449753,0.020855663742761966,0.786466618000323,0.17365921763955786,0.03987416436011915,0.7864666180003085,0.17365921763955788,0.03987416436013366,0.7864522265472633,0.17367259898555976,0.03987517446717685,0.7864868727601152,0.1736432753151965,0.03986985192468828,1.444677710793485e-14,1.4391453045072694e-05,2.0254759806742628e-05,1.4391453059519471e-05,2.025475979229585e-05,1.249000902703301e-16,0.011496812726393524,0.011496812726449757,0.01150322906304968,0.011477119967602423,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.7,10,2,0.011496812726449753,0.020855663742761966,0.7864666180003107,0.17365921763955605,0.03987416436013333,0.7864666180003085,0.17365921763955788,0.03987416436013366,0.7864522265472633,0.17367259898555976,0.03987517446717685,0.7864868727601152,0.1736432753151965,0.03986985192468828,2.192690473634684e-15,1.4391453045072694e-05,2.0254759806742628e-05,1.4391453047265385e-05,2.0254759804549938e-05,3.469446951953614e-18,0.011496812726448147,0.011496812726449757,0.01150322906304968,0.011477119967602423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,1.7,12,2,0.011496812726449753,0.020855663742761966,0.7864666180003106,0.17365921763955602,0.03987416436013347,0.7864666180003085,0.17365921763955788,0.03987416436013366,0.7864522265472633,0.17367259898555976,0.03987517446717685,0.7864868727601152,0.1736432753151965,0.03986985192468828,2.0816681711721685e-15,1.4391453045072694e-05,2.0254759806742628e-05,1.4391453047154362e-05,2.025475980466096e-05,1.734723475976807e-17,0.011496812726448646,0.011496812726449757,0.01150322906304968,0.011477119967602423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.2,4,2,0.011496812726449753,0.020855663742761966,0.8600680808279066,0.12179076414879436,0.018141155023299053,0.860068073386788,0.12179076473582165,0.018141161877390365,0.860056472670007,0.12180032207633842,0.018143205253654676,0.8601254096480041,0.12174367734034833,0.01813091301164751,7.441118604969987e-09,1.1600716781036066e-05,5.733626121621517e-05,1.1608157899641036e-05,5.73288200976102e-05,6.938893903907228e-18,0.011496768809209523,0.011496812726449757,0.01151114448199081,0.011425020326683688,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.2,6,2,0.011496812726449753,0.020855663742761966,0.8600680733873739,0.12179076473584897,0.018141161876777015,0.860068073386788,0.12179076473582165,0.018141161877390365,0.860056472670007,0.12180032207633842,0.018143205253654676,0.8601254096480041,0.12174367734034833,0.01813091301164751,6.134537322566302e-13,1.1600716781036066e-05,5.733626121621517e-05,1.1600717367122801e-05,5.7336260630128436e-05,1.3357370765021415e-16,0.011496812722530336,0.011496812726449757,0.01151114448199081,0.011425020326683688,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.2,8,2,0.011496812726449753,0.020855663742761966,0.8600680733867886,0.12179076473582132,0.01814116187739013,0.860068073386788,0.12179076473582165,0.018141161877390365,0.860056472670007,0.12180032207633842,0.018143205253654676,0.8601254096480041,0.12174367734034833,0.01813091301164751,6.088879400678593e-16,1.1600716781036066e-05,5.733626121621517e-05,1.1600716781644954e-05,5.733626121560628e-05,1.0408340855860843e-17,0.011496812726448202,0.011496812726449757,0.01151114448199081,0.011425020326683688,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.2,10,2,0.011496812726449753,0.020855663742761966,0.8600680733867886,0.12179076473582132,0.018141161877390174,0.860068073386788,0.12179076473582165,0.018141161877390365,0.860056472670007,0.12180032207633842,0.018143205253654676,0.8601254096480041,0.12174367734034833,0.01813091301164751,5.863365348801608e-16,1.1600716781036066e-05,5.733626121621517e-05,1.1600716781622403e-05,5.7336261215628834e-05,1.0408340855860843e-17,0.01149681272644848,0.011496812726449757,0.01151114448199081,0.011425020326683688,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.2,12,2,0.011496812726449753,0.020855663742761966,0.8600680733867885,0.1217907647358213,0.018141161877390316,0.860068073386788,0.12179076473582165,0.018141161877390365,0.860056472670007,0.12180032207633842,0.018143205253654676,0.8601254096480041,0.12174367734034833,0.01813091301164751,4.666406150377611e-16,1.1600716781036066e-05,5.733626121621517e-05,1.1600716781502707e-05,5.733626121574853e-05,1.734723475976807e-18,0.011496812726449368,0.011496812726449757,0.01151114448199081,0.011425020326683688,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.8,4,2,0.011496812726449753,0.020855663742761966,0.9170482112923329,0.07619921188054497,0.006752576827122049,0.9170482101591345,0.0761992119131272,0.006752577927738375,0.9170522919471678,0.07619654136805792,0.006751166684774304,0.9170121752904556,0.07622657111140312,0.006761253598141216,1.1331984890380897e-09,4.081788033238453e-06,3.603486867876423e-05,4.080654834749415e-06,3.603600187725327e-05,1.1275702593849246e-17,0.01149679806325904,0.011496812726449757,0.01147775325740713,0.011614961330277784,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.8,6,2,0.011496812726449753,0.020855663742761966,0.9170482101591625,0.07619921191312894,0.0067525779277086495,0.9170482101591345,0.0761992119131272,0.006752577927738375,0.9170522919471678,0.07619654136805792,0.006751166684774304,0.9170121752904556,0.07622657111140312,0.006761253598141216,2.9718848909565665e-14,4.081788033238453e-06,3.603486867876423e-05,4.081788005254328e-06,3.6034868706748355e-05,7.37257477290143e-18,0.011496812726053962,0.011496812726449757,0.01147775325740713,0.011614961330277784,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.8,8,2,0.011496812726449753,0.020855663742761966,0.9170482101591345,0.07619921191312722,0.006752577927738381,0.9170482101591345,0.0761992119131272,0.006752577927738375,0.9170522919471678,0.07619654136805792,0.006751166684774304,0.9170121752904556,0.07622657111140312,0.006761253598141216,9.974659986866641e-18,4.081788033238453e-06,3.603486867876423e-05,4.081788033248428e-06,3.6034868678754255e-05,1.192622389734055e-16,0.011496812726449812,0.011496812726449757,0.01147775325740713,0.011614961330277784,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.8,10,2,0.011496812726449753,0.020855663742761966,0.9170482101591345,0.07619921191312722,0.006752577927738381,0.9170482101591345,0.0761992119131272,0.006752577927738375,0.9170522919471678,0.07619654136805792,0.006751166684774304,0.9170121752904556,0.07622657111140312,0.006761253598141216,9.974659986866641e-18,4.081788033238453e-06,3.603486867876423e-05,4.081788033248428e-06,3.6034868678754255e-05,1.192622389734055e-16,0.011496812726449812,0.011496812726449757,0.01147775325740713,0.011614961330277784,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.3,2.8,12,2,0.011496812726449753,0.020855663742761966,0.9170482101591343,0.07619921191312727,0.006752577927738388,0.9170482101591345,0.0761992119131272,0.006752577927738375,0.9170522919471678,0.07619654136805792,0.006751166684774304,0.9170121752904556,0.07622657111140312,0.006761253598141216,1.5222198501696482e-16,4.081788033238453e-06,3.603486867876423e-05,4.081788033390675e-06,3.603486867861201e-05,8.673617379884035e-19,0.011496812726449979,0.011496812726449757,0.01147775325740713,0.011614961330277784,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.5,4,2,0.020438778180355124,0.03707673554268795,0.4839629700090486,0.31157085389121014,0.20446617609974124,0.483626504287531,0.3115414242549708,0.2048320714574983,0.4834269443276408,0.31158109260594763,0.20499196306641163,0.4836814542726768,0.3115291949076252,0.20478935081969807,0.00036589535775699566,0.00019955995989021091,5.4949985145782976e-05,0.0005360256814078423,0.00032317471995678415,4.163336342344337e-17,0.019197084106928552,0.02043877818035511,0.021035283951589823,0.020277678076294214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.5,6,2,0.020438778180355124,0.03707673554268795,0.4836650252901039,0.3115452705372245,0.20478970417267164,0.483626504287531,0.3115414242549708,0.2048320714574983,0.4834269443276408,0.31158109260594763,0.20499196306641163,0.4836814542726768,0.3115291949076252,0.20478935081969807,4.236728482662211e-05,0.00019955995989021091,5.4949985145782976e-05,0.0002380809624631386,1.64289825728553e-05,0.0,0.020295524354017325,0.02043877818035511,0.021035283951589823,0.020277678076294214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.5,8,2,0.020438778180355124,0.03707673554268795,0.48363044506393865,0.31154186539083184,0.20482768954522954,0.483626504287531,0.3115414242549708,0.2048320714574983,0.4834269443276408,0.31158109260594763,0.20499196306641163,0.4836814542726768,0.3115291949076252,0.20478935081969807,4.381912268730526e-06,0.00019955995989021091,5.4949985145782976e-05,0.00020350073629787913,5.1009208738114764e-05,1.3877787807814457e-17,0.020424007535574162,0.02043877818035511,0.021035283951589823,0.020277678076294214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.5,10,2,0.020438778180355124,0.03707673554268795,0.4836268823781871,0.3115414710435193,0.20483164657829359,0.483626504287531,0.3115414242549708,0.2048320714574983,0.4834269443276408,0.31158109260594763,0.20499196306641163,0.4836814542726768,0.3115291949076252,0.20478935081969807,4.2487920465239526e-07,0.00019955995989021091,5.4949985145782976e-05,0.00019993805054632774,5.457189448966615e-05,2.7755575615628914e-17,0.02043735014793574,0.02043877818035511,0.021035283951589823,0.020277678076294214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.5,12,2,0.020438778180355124,0.03707673554268795,0.4836265391110346,0.3115414289658566,0.20483203192310884,0.483626504287531,0.3115414242549708,0.2048320714574983,0.4834269443276408,0.31158109260594763,0.20499196306641163,0.4836814542726768,0.3115291949076252,0.20478935081969807,3.953438944270804e-08,0.00019955995989021091,5.4949985145782976e-05,0.00019959478339380554,5.491516164218835e-05,1.3877787807814457e-17,0.020438645673477696,0.02043877818035511,0.021035283951589823,0.020277678076294214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.75,4,2,0.020438778180355124,0.03707673554268795,0.5579161234119844,0.2884099676066797,0.15367390898133584,0.5578318753222123,0.2884110449222327,0.15375707975555494,0.5579981451895768,0.2883536096621167,0.1536482451483065,0.5577690653995069,0.2884324852574585,0.15379844934303463,8.424808977207376e-05,0.00016626986736444083,6.280992270549235e-05,8.202177759236706e-05,0.0001470580124775661,8.326672684688674e-17,0.02020808287721937,0.020438778180355166,0.02010340969019836,0.02056598643328983,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.75,6,2,0.020438778180355124,0.03707673554268795,0.5578346785625369,0.2884110972957214,0.15375422414174186,0.5578318753222123,0.2884110449222327,0.15375707975555494,0.5579981451895768,0.2883536096621167,0.1536482451483065,0.5577690653995069,0.2884324852574585,0.15379844934303463,2.855613813163016e-06,0.00016626986736444083,6.280992270549235e-05,0.00016346662703999038,6.56131630299428e-05,6.938893903907228e-17,0.020430912298724957,0.020438778180355166,0.02010340969019836,0.02056598643328983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.75,8,2,0.020438778180355124,0.03707673554268795,0.5578319582326599,0.2884110489127015,0.15375699285463873,0.5578318753222123,0.2884110449222327,0.15375707975555494,0.5579981451895768,0.2883536096621167,0.1536482451483065,0.5577690653995069,0.2884324852574585,0.15379844934303463,8.690091618523965e-08,0.00016626986736444083,6.280992270549235e-05,0.00016618695691698882,6.289283315294436e-05,1.1102230246251565e-16,0.02043854024263908,0.020438778180355166,0.02010340969019836,0.02056598643328983,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.75,10,2,0.020438778180355124,0.03707673554268795,0.5578318776198564,0.2884110450960902,0.1537570772840534,0.5578318753222123,0.2884110449222327,0.15375707975555494,0.5579981451895768,0.2883536096621167,0.1536482451483065,0.5577690653995069,0.2884324852574585,0.15379844934303463,2.4715015728427048e-09,0.00016626986736444083,6.280992270549235e-05,0.00016626756972040746,6.281222034952572e-05,9.71445146547012e-17,0.020438771449372062,0.020438778180355166,0.02010340969019836,0.02056598643328983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,0.75,12,2,0.020438778180355124,0.03707673554268795,0.5578318753833008,0.2884110449284275,0.1537570796882716,0.5578318753222123,0.2884110449222327,0.15375707975555494,0.5579981451895768,0.2883536096621167,0.1536482451483065,0.5577690653995069,0.2884324852574585,0.15379844934303463,6.728338719508287e-11,0.00016626986736444083,6.280992270549235e-05,0.00016626980627593158,6.28099837940016e-05,8.326672684688674e-17,0.0204387779979866,0.020438778180355166,0.02010340969019836,0.02056598643328983,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,1.0,4,2,0.020438778180355124,0.03707673554268795,0.6272345392638278,0.26027157943076507,0.11249388130540722,0.627216561983682,0.2602728888480442,0.1125105491682738,0.6272219399621317,0.2602812804108401,0.11249677962702812,0.6272505058431503,0.2602557101663197,0.11249378399053007,1.7977280145763108e-05,1.3769541245697847e-05,3.39438594682967e-05,1.2599301695982723e-05,1.596657932253359e-05,6.938893903907228e-18,0.020394573817429373,0.02043877818035511,0.020406036616468615,0.020387993752099043,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,1.0,6,2,0.020438778180355124,0.03707673554268795,0.6272167442960069,0.2602728864873059,0.11251036921668714,0.627216561983682,0.2602728888480442,0.1125105491682738,0.6272219399621317,0.2602812804108401,0.11249677962702812,0.6272505058431503,0.2602557101663197,0.11249378399053007,1.8231232496584981e-07,1.3769541245697847e-05,3.39438594682967e-05,1.3589589659003531e-05,3.376154714333085e-05,6.938893903907228e-18,0.020438305657909883,0.02043877818035511,0.020406036616468615,0.020387993752099043,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,1.0,8,2,0.020438778180355124,0.03707673554268795,0.6272165636219184,0.26027288891164824,0.1125105474664335,0.627216561983682,0.2602728888480442,0.1125105491682738,0.6272219399621317,0.2602812804108401,0.11249677962702812,0.6272505058431503,0.2602557101663197,0.11249378399053007,1.7018403145052652e-09,1.3769541245697847e-05,3.39438594682967e-05,1.3767839405383342e-05,3.394222123199314e-05,8.326672684688674e-17,0.020438773745863614,0.02043877818035511,0.020406036616468615,0.020387993752099043,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
NHS-CG-1-v2,benchmark,0.4,1.0,10,2,0.020438778180355124,0.03707673554268795,0.627216561997435,0.26027288884919303,0.11251054915337202,0.627216561983682,0.2602728888480442,0.1125105491682738,0.6272219399621317,0.2602812804108401,0.11249677962702812,0.6272505058431503,0.2602557101663197,0.11249378399053007,1.4901864464622605e-11,1.3769541245697847e-05,3.39438594682967e-05,1.3769526343833383e-05,3.394384571529102e-05,6.938893903907228e-18,0.02043877814176137,0.02043877818035511,0.020406036616468615,0.020387993752099043,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,nan
